Id,Jurisdicci,area.prot,Especie,Fecha,Altitud,Localidad,Ambiente,Estado,Uso,Cantidad,Rastros,y,id_General,origen_SIB,mes,Periodo,yshort,coordX,coordY
2435,SANTA CRUZ,,HUEMUL,16/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Rio Diablo acceso puente Laguna Verde,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1548,Glaciares,1,verano,20,647880.0974,4547537.481
292,SANTA CRUZ,,HUEMUL,18/02/2019,580,"Ladera oeste del r?o Diablo, 140 m al norte de Laguna Verde. RN Los Huemules","Ladera con bosque de lenga y pastizal de gram?neas y arbustivas bajas dispersas. Pendiente leve, exposici?n Este-SE",Muy bueno,"Turismo, sendero, pasarela. Reserva privada",2,,2019,2340,reservalagodesierto,2,verano,19,647686.3639,4547542.677
2588,SANTA CRUZ,,HUEMUL,11/07/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Senda Laguna del Diablo bifurcacion laguna Verde,Bosque de lenga,Bueno,Tur¡stico,3,,2020,1700,Glaciares,7,invierno,20,647910.1254,4547570.046
2607,SANTA CRUZ,,HUEMUL,9/09/2020,0,"Campo Los Huemules, provincia de Santa Cruz.",Bosque de lenga,Bueno,Tur¡stico,3,,2020,1706,Glaciares,9,invierno,20,647910.7222,4547592.278
2647,SANTA CRUZ,,HUEMUL,9/09/2020,0,"Campo los Huemules, provincia de Santa Cruz.",Bosque de lenga.,Bueno,Tur¡stico,1,,2020,1734,Glaciares,9,invierno,20,647910.7222,4547592.278
2646,SANTA CRUZ,,HUEMUL,9/09/2020,0,"Campo Los Huemules, prov. de Santa Cruz.",Bosque de lenga,Bueno,Turistico,2,,2020,1733,Glaciares,9,invierno,20,647910.7222,4547592.278
2680,SANTA CRUZ,,HUEMUL,2/05/2021,617,Campo Los Huemules. Provincia de Santa Cruz,Bosque de lenga,Bueno,Conservaci¢n. Turismo,1,,2021,1763,Glaciares,5,oto¤o,21,647660.2752,4547765.854
2659,SANTA CRUZ,,HUEMUL,19/02/2021,0,"Campo Los Huemules, provincia de Santa Cruz.",Bosque de lenga,Bueno,Tur¡stico.,1,,2021,1744,Glaciares,2,verano,21,647877.1645,4547971.392
2566,SANTA CRUZ,,HUEMUL,29/03/2020,0,Campo Los Huemules. provincia de santa Cruz. Rio Diablo,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1679,Glaciares,3,verano,20,647929.9414,4548036.719
2568,SANTA CRUZ,,HUEMUL,30/03/2020,0,campo Los Huemules. Provincia de Santa Cruz. Rio Diablo 1KM,Bosque de lenga,Bueno,Tur¡stico,3,,2020,1681,Glaciares,3,verano,20,647900.8059,4548037.501
2388,SANTA CRUZ,,HUEMUL,12/12/2019,0,Campo Los Huemules. provincia de Santa Cruz. Valle Rio Diablo.  Cerca del Rio- cartel de bifurcaci¢n que lleva a Laguna   Verde.,Bosque de lenga,Bueno,Turistico,2,,2019,1501,Glaciares,12,primavera,19,647886.8347,4548060.124
2389,SANTA CRUZ,,HUEMUL,13/12/2019,0,Campo Los Huemules. Provincia de Santa Cruz. Valle del Rio Diablo.,Bosque de lenga,Bueno,Tur¡stico,2,,2019,1502,Glaciares,12,primavera,19,647886.8347,4548060.124
2431,SANTA CRUZ,,HUEMUL,26/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz.  Km. 1 Rio Diablo.,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1544,Glaciares,1,verano,20,648025.8261,4548078.64
2627,SANTA CRUZ,,HUEMUL,12/03/2020,0,"Campo Los Huemules, provincia de Santa Cruz. R¡o Diablo km 1.",Bosque de lenga,Bueno,Tur¡stico,1,,2020,1721,Glaciares,3,verano,20,647758.4067,4548163.684
2578,SANTA CRUZ,,HUEMUL,17/02/2020,0,"Campo Los Huemules. Provincia de Santa Cruz. Rio Diablo, acarreo",Bosque de lenga maduro,Bueno,Tur¡stico,1,,2020,1691,Glaciares,2,verano,20,647796.0193,4548207.171
2670,SANTA CRUZ,,HUEMUL,10/02/2021,0,"Campo Los Huemules, Provincia de Santa Cruz.",Borde de acarreo de fondo bosque de lenga.,Bueno,Turistico,1,,2021,1755,Glaciares,2,verano,21,647708.6102,4548209.514
21,SANTA CRUZ,,HUEMUL,10/12/2009,700,"Ladera baja,?E-NE del Cerro Treinta Aniversario, Campo Los Huemules","Bosque de lenga joven, ladera baja, pendiente suave?a media, cerca del r?o. Sotobosque: Codocoipu, siete camisas, chaura, cacho de cabra, murtilla.",Bueno a muy bueno,Turismo. Reserva privada sin ganado,1,,2009,2107,reservalagodesierto,12,primavera,9,647311.8472,4548364.744
2672,SANTA CRUZ,,HUEMUL,27/03/2021,0,"Campo Los Huemules, Provincia de Santa Cruz.",Bosque de lenga,Bueno,Turistico,1,,2021,1756,Glaciares,3,verano,21,647785.6241,4548363.184
2381,SANTA CRUZ,,HUEMUL,18/12/2019,0,"Campo Los Huemules. Provincia de Santa Cruz. Senda Rio Diablo, 1 km pasando mesa de descanso.",Bosque de lenga,Bueno,Turistico,1,,2019,1494,Glaciares,12,primavera,19,647490.5372,4548504.575
2445,SANTA CRUZ,,HUEMUL,8/01/2020,458,Laguna CondorBosque de lengas y laguna,,Bueno,Parque Provincial Laguna del Desierto,1,,2020,1558,Glaciares,1,verano,20,649152.8217,4548593.33
2666,SANTA CRUZ,,HUEMUL,12/02/2021,0,"Campo Los Huemules, provincia de santa Cruz.",Bosque de lenga,Bueno,Tur¡stico.,1,,2021,1751,Glaciares,2,verano,21,647516.2581,4548648.497
79,SANTA CRUZ,,HUEMUL,28/06/2011,750,"Faldeo del Cerro 30 Aniversario, Campo Los Huemules.","Bosque abierto de lenga; murtilla, notro, chaura, codocoipu, etc. suelo rocoso.?Ladera con pendiente leve a moderada, exposici?n NE.",,Propiedad privada,1,Huellas Bosteo Marcas en lengas,2011,2129,reservalagodesierto,6,oto¤o,11,647118.5149,4548659.127
308,SANTA CRUZ,,HUEMUL,9/08/2021,773,C? 30 Aniversario,Bosque de lenga,bueno,Ea. Los huemules,4,,2021,2348,reservalagodesierto,8,invierno,21,647082.7108,4548737.95
22,SANTA CRUZ,,HUEMUL,12/03/2010,940,"Filo de la Loma del Diablo, Ea. Los Huemules.","Pedrero, filo. Laderas con bosque, y arbustivas, como codocipu, sietecamisas, parrilla, chaura; y mucha murtilla.",,,1,,2010,2110,reservalagodesierto,3,verano,10,648073.1778,4548755.927
2661,SANTA CRUZ,,HUEMUL,15/02/2021,0,"Campo Los Huemules, provincia de Santa Cruz.",Bosque de lenga,Bueno,Tur¡stico.,1,,2021,1746,Glaciares,2,verano,21,647419.3265,4548840.196
2640,SANTA CRUZ,,HUEMUL,20/01/2021,0,Campo Los Huemules. Provincia de Santa Cruz,Boque de lenga,Bueno,Turistico,1,,2021,1727,Glaciares,1,verano,21,647231.1061,4548889.722
174,SANTA CRUZ,,HUEMUL,12/02/2016,715,"Margen norte del R?o Diablo, 2 km al SE de la naciente en Laguna Diablo, Reserva Natural Los Huemules","Ladera con bosque maduro de lenga, arbustivas y gram?neas. Exposici?n SO",Muy bueno,Reserva privada con turismo,1,,2016,2251,reservalagodesierto,2,verano,16,647129.8448,4548892.425
2650,SANTA CRUZ,,HUEMUL,17/01/2021,0,"Campo Los Huemules, Provincia de santa Cruz.",Bosque de lenga,Bueno,Tur¡stico.,1,,2021,1737,Glaciares,1,verano,21,647341.2722,4548920.15
2639,SANTA CRUZ,,HUEMUL,17/01/2021,0,Campo Los Huemules. Provincia de Santa Cruz.,Bosque de lenga,Bueno,Turistico,1,,2021,1726,Glaciares,1,verano,21,647341.2722,4548920.15
2651,SANTA CRUZ,,HUEMUL,10/01/2021,0,"Campo Los Huemules, Provincia de Santa Cruz.",Bosque de lenga.,Bueno,Tur¡stico,1,,2021,1738,Glaciares,1,verano,21,647182.1888,4548968.895
47,SANTA CRUZ,,HUEMUL,31/01/2005,670,"Ladera Oeste de Laguna C?ndor,?Loma del Diablo. Campo Los Huemules.","Bosque de lenga, sobre el borde de un acarreo angosto y largo que va casi desde el filo de la Loma del Diablo hasta la ruta 23, rodeado de bosque de lenga con manchones de arbustal bajo.",,Turismo,1,,2005,2055,reservalagodesierto,1,verano,5,648785.5065,4548948.101
2380,SANTA CRUZ,,HUEMUL,4/12/2019,0,Campo Los Huemules. Provincia de santa Cruz,Valle Rio Diablo.  Zona De Mallin.,Bueno,Tur¡stico,1,,2019,1493,Glaciares,12,primavera,19,646938.9401,4549142.241
2664,SANTA CRUZ,,HUEMUL,15/02/2021,0,"Campo los Huemules, provincia de Santa Cruz.",Bosque de lenga,Bueno,Turistico,1,,2021,1749,Glaciares,2,verano,21,647145.0056,4549214.611
2665,SANTA CRUZ,,HUEMUL,15/02/2021,0,"Campo Los Huemules, provincia de Santa Cruaz.",Bosque de lenga,Bueno,Tur¡stico.,1,,2021,1750,Glaciares,2,verano,21,647145.0056,4549214.611
78,SANTA CRUZ,,HUEMUL,25/06/2011,760,"Ladera Noreste del Cerro 30 Aniversario, Campo Los Huemules.",Ladera con bosque denso,,Propiedad privada,1,Huellas Bosteo Echadero,2011,2128,reservalagodesierto,6,oto¤o,11,647132.2148,4549281.696
203,SANTA CRUZ,,HUEMUL,3/03/2016,465,"Ladera Este de la Loma del Diablo, frente a Laguna C?ndor, R.N. Los Huemules","Fondo de valle, comienzo de ladera con bosque de lenga y pastizal alto y renovales de lenga. Pendiente leve",Bueno,"Turismo, camino vehicular contiguo, ganado vacuno",1,,2016,2254,reservalagodesierto,3,verano,16,649226.4602,4549347.77
102,SANTA CRUZ,,HUEMUL,13/03/2014,850,"Loma del Diablo, Reserva Natural Los Huemules","Ladera alta de exposici?n Este, sobre el l?mite superior del bosque, pastizal y arbustal bajo",Muy bueno,"Turismo, propiedad privada, zona de reserva",1,,2014,2173,reservalagodesierto,3,verano,14,648362.7586,4549493.444
2429,SANTA CRUZ,,HUEMUL,4/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Entre Km 3 y Km 4 Rio Diablo,"Camino interno, bosque de lenga",Bueno,Tur¡stico,1,,2020,1542,Glaciares,1,verano,20,646862.4721,4549555.859
2644,SANTA CRUZ,RNS_Ricanor,HUEMUL,12/01/2021,0,Provincia de Santa Cruz,"Borde de camino, ruta prov. Nø 41.",Ruta de ripio,Transito vehicular,1,,2021,1731,Glaciares,1,verano,21,649334.4808,4549567.326
2567,SANTA CRUZ,,HUEMUL,1/03/2020,0,Campo Los Huemules. provincia de Santa Cruz. Entre Km 3 y 4 Senda Rio Diablo.,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1680,Glaciares,3,verano,20,646672.8506,4549827.877
2628,SANTA CRUZ,,HUEMUL,15/03/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Frente a refugio Cagliero.,Bosque de lenga.,Bueno,Turistico,1,,2020,1722,Glaciares,3,verano,20,645354.6316,4549885.031
216,SANTA CRUZ,,HUEMUL,9/01/2017,790,"Ladera sur de Laguna Diablo, Reserva Natural Los Huemules","Ladera con bosque de lenga denso y pastizal con arbustivas bajas dispersas. Exposici?n norte, pendiente leve",Muy bueno,Turismo,1,,2017,2269,reservalagodesierto,1,verano,17,645576.4271,4549890.304
106,SANTA CRUZ,,HUEMUL,16/02/2013,480,"Valle del R?o de Las Vueltas, entre la Loma del Diablo y Laguna C?ndor, Ea. Los Huemules",Bosque abierto y bajo de lenga. Pendiente leve,Regular,Camino vehicular,2,,2013,2154,reservalagodesierto,2,verano,13,649450.0969,4549797.797
2668,SANTA CRUZ,,HUEMUL,10/02/2021,0,"Campo Los Huemules, provincia de Santa Cruz.",Bosque de lenga,Bueno,Tur¡stico.,1,,2021,1753,Glaciares,2,verano,21,645159.0734,4549934.677
2582,SANTA CRUZ,,HUEMUL,20/02/2020,0,"Campo Los Huemules. Provincia de Santa Cruz. Refugio Cagliero, toma de agua",Bosque de lenga,Bueno,Turistico,1,,2020,1694,Glaciares,2,verano,20,644955.9333,4549973.392
84,SANTA CRUZ,,HUEMUL,26/01/2012,900,"Margen Sur de la Laguna del Diablo, Campo Los Huemules.","Fondo de valle, exposici?n Norte. Suelo pedregoso, lengal achaparrado y murtilla.",Muy bueno,"Propiedad privada sin ganader?a, con sectores protegidos.",1,,2012,2136,reservalagodesierto,1,verano,12,644520.2084,4550040.447
2409,SANTA CRUZ,,HUEMUL,22/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Refugio Cagliero.,Pedrero de altura.,Bueno,Tur¡stico,1,,2020,1522,Glaciares,1,verano,20,645176.5725,4550045.453
2421,SANTA CRUZ,,HUEMUL,12/01/2020,0,campo los Huemules. Provincia de Santa Cruz. Refugio Cagliero.,Borde de  laguna,Bueno,,1,,2020,1534,Glaciares,1,verano,20,645657.7722,4550043.887
2667,SANTA CRUZ,,HUEMUL,11/02/2021,0,"Campo Los Huemules, provincia de Santa Cruz.",Bosque de lenga,Bueno,Tur¡stico.,1,,2021,1752,Glaciares,2,verano,21,646065.8144,4550033.094
2387,SANTA CRUZ,,HUEMUL,13/12/2019,0,Campo Los Huemules. Provincia de Santa Cruz.Valle Rio Diablo.  Entre el km 4 y cartel de desv¡o laguna Diablo-Refugio Puesto Cagliero.,Bosque de lenga,Bueno,Tur¡stico,1,,2019,1500,Glaciares,12,primavera,19,646087.6738,4550032.514
2434,SANTA CRUZ,,HUEMUL,18/01/2020,0,Campo Los Huemules. Provincia de Santa Cruz. Rio Diablo cartel Laguna Diablo 300 metros y Refugio 1000 mts.,Bosque de lenga,Bueno,Tur¡stico,1,,2020,1547,Glaciares,1,verano,20,647152.9801,4550059.808
2669,SANTA CRUZ,,HUEMUL,11/03/2021,0,"Campo Los Huemules, provincia de Santa Cruz.",Bosque de lenga,Bueno,Tur¡stico,1,,2021,1754,Glaciares,3,verano,21,645940.5415,4550258.884
25,SANTA CRUZ,,HUEMUL,4/04/2010,785,"Extremo NE de Laguna del Diablo, Campo Los Huemules.","Bosque de lenga en el borde de la morrena de la laguna, pendiente suave. Suelo bastante cubierto, con murtilla y ramas caidas.",,Zona de reserva privada del Campo Los Huemules.,1,Huellas,2010,2112,reservalagodesierto,4,oto¤o,10,645644.7199,4550377.941
2656,SANTA CRUZ,,HUEMUL,3/02/2021,0,"Campo Los Huemules, Provincia de Santa Cruz.",Bosque de lenga.,Bueno,Tur¡stico.,1,,2021,1741,Glaciares,2,verano,21,645237.2693,4550689.024
68,SANTA CRUZ,,HUEMUL,28/01/2011,485,"Valle del R?o De Las Vueltas, sobre ruta 23, al?Norte del Arroyo Mosquito.","Bosque de lenga alto y abierto, camino de ripio, banquina con vegetaci?n baja y renovales de lenga y arbustivas.",Regular,"Turismo, camino vehicular, ganader?a. Mantenimiento vial.",2,,2011,2126,reservalagodesierto,1,verano,11,649580.0482,4552708.763
183,SANTA CRUZ,,HUEMUL,22/09/2015,480,"Margen norte del Arroyo del Puesto, a 1 km de la desembocadura en el R?o de las Vueltas","Ladera con bosque de lenga y ?ire, pendiente leve",Bueno,"Propiedades privadas con ganado, turismo, camino vehicular",2,,2015,2222,reservalagodesierto,9,invierno,15,649798.2412,4554082.219
28,SANTA CRUZ,,HUEMUL,12/01/2007,480,"Valle del R?o de Las Vueltas, al Sur del R?o Milod?n.",Bosque de lenga,,"Privado, camino, turismo, caba?as.",1,,2007,2064,reservalagodesierto,1,verano,7,650374.407,4555356.943
2450,SANTA CRUZ,,HUEMUL,13/01/2020,476,Ruta 41 R¡o Milod¢n,Bosque de lengas,Bueno,Reserva Provincial Lago del Desierto,1,,2020,1563,Glaciares,1,verano,20,650466.7197,4555476.793
2,SANTA CRUZ,,HUEMUL,9/03/2009,490,"R?o Milod?n, cercan?as del cruce con la Ruta 23.","Fondo de valle, bosque de lenga alto con escasa cobertura de arbustos,?troncos caidos; costa del r?o y ?rea modificada por banquina de la ruta.",,"Turismo, ganado, ruta",1,,2009,2092,reservalagodesierto,3,verano,9,650439.7185,4555611.016
207,SANTA CRUZ,,HUEMUL,18/03/2016,470,"Laderas del Arroyo del Puesto, a 1 km de la confluencia con el R?o de las Vueltas","Ladera con bosque de lenga, pendiente leve",Bueno,"Propiedades privadas con ganado. Turismo, camino vehicular de ripio",1,,2016,2259,reservalagodesierto,3,verano,16,650740.5903,4555669.558
217,SANTA CRUZ,,HUEMUL,28/02/2017,465,"Ladera oeste del R?o Toro, a 280 m de su desembocadura en el R?o de las Vueltas","Fondo de valle, comienzo de ladera, con bosque abierto de lenga y pastizal",Regular,"Propiedades privadas, ganader?a, alambrado, turismo",1,,2017,2274,reservalagodesierto,2,verano,17,651991.8914,4558038.083
82,SANTA CRUZ,,HUEMUL,22/01/2012,480,"Margen Este?del R?o de Las Vueltas, altura del Salto del Puente Argentino","Orilla pedregosa del r?o, con bosque de lenga alto, arbustal poco denso y presencia de sectores abiertos.",,"Turismo, camino vehicular; propiedades privadas.",1,,2012,2134,reservalagodesierto,1,verano,12,653078.6442,4559176.138
117,SANTA CRUZ,,HUEMUL,3/11/2013,520,"Margen Este del R?o de Las Vueltas, 2,5 km al Norte del R?o Toro","Costa de r?o, bosque de lenga con pendiente moderada a fuerte en la costa. Islita del r?o con gram?neas y pangue del diablo, Gunnera magellanica. Sobre la costa, botellita, musgos",Bueno,"Turismo, camino vehicular, propiedades privadas",2,,2013,2164,reservalagodesierto,11,primavera,13,653398.335,4560168.458
38,SANTA CRUZ,,HUEMUL,15/03/2008,520,"Valle del R?o de Las Vueltas, camino a Lago del Desierto, 400 m antes del ""camping L. del Desierto"".","En el camino de ripio, con contratalud muy empinado y alto, con rocas. Buena cobertura de vegetaci?n, bosque de lengas altas,?abierto.",,"Turismo, camino.",1,,2008,2079,reservalagodesierto,3,verano,8,653432.5654,4560612.477
8,SANTA CRUZ,,HUEMUL,19/02/2009,550,"Extremo Sur del Lago del Desierto, cercan?as del camping.","Bosque de lenga maduro, alto, con numerosos renovales y troncos ca?dos; ruta y borde de ruta.",,"Turismo, camping. Explotaci?n forestal. Camino.",1,,2009,2088,reservalagodesierto,2,verano,9,653809.3379,4561024.736
113,SANTA CRUZ,,HUEMUL,21/09/2013,515,"Margen Este del R?o de Las Vueltas, 400 metros al Sur del lago del Desierto","Costa de r?o, bosque de lenga. Fondo de valle con pendiente leve?",Regular,"Ganader?a, campamentos, camino vehicular cercano",2,,2013,2161,reservalagodesierto,9,invierno,13,654013.635,4561119.172
71,SANTA CRUZ,,HUEMUL,12/02/2006,530,"?Margen Norte Arroyo Huemul, cerca del sendero al Glaciar Huemul",Bosque de lenga alto con sotobosque arbustivo abierto,Bueno,"Turismo, sendero",1,,2006,2061,reservalagodesierto,2,verano,6,653830.429,4561257.758
37,SANTA CRUZ,,HUEMUL,13/03/2008,700,"Margen Norte del Arroyo y Laguna Huemul, por sendero al Glaciar Huemul.",Bosque de lenga y pedreros.,,"Turismo, sendero.",1,,2008,2078,reservalagodesierto,3,verano,8,653438.8936,4562158.561
73,SANTA CRUZ,,HUEMUL,21/01/2006,515,"Margen del Lago Del Desierto, cerca de la punta Sur.",Bosque de lenga a orillas del lago. Exposici?n Norte. Suelo arenoso.,Regular por pastoreo,"Turismo, ganado",2,,2006,2060,reservalagodesierto,1,verano,6,654098.9189,4562240.345
2517,SANTA CRUZ,,HUEMUL,29/02/2020,746,Glaciar Vespigiani,"Bosque, morrena, final del glaciar",Bueno,Reserva Provincial Lago del Desierto,1,,2020,1630,Glaciares,2,verano,20,652903.1752,4562395.867
81,SANTA CRUZ,,HUEMUL,21/12/2011,520,"Margen Este del Lago del Desierto, por sendero, a 2 km del extremo Sur del Lago.","Bosque de lenga, ladera de pendiente moderada. Exposici?n Oeste.",,"Turismo, sendero.",1,,2011,2131,reservalagodesierto,12,primavera,11,655037.8914,4562625.727
179,SANTA CRUZ,,HUEMUL,16/07/2015,516,"Ladera Este del Lago del Desierto, 2,250 km al norte del extremo sur del lago","Ladera con bosque de lenga maduro. Mait?n. Exposici?n oeste, pendiente moderada",Bueno a muy bueno,"Turismo, sendero, hoster?a, muelle",3,Huellas,2015,2218,reservalagodesierto,7,invierno,15,655362.7033,4563417.573
309,SANTA CRUZ,,HUEMUL,14/04/2018,513,"Margen Oeste del Lago del Desierto, a 3,5 km al Norte del extremo Sur del lago","Costa de lago y ladera con bosque de lenga y coihue. Pendiente leve, exposici?n Este-NE",Muy bueno,NO,1,,2018,2316,reservalagodesierto,4,oto¤o,18,655184.0499,4564868.739
185,SANTA CRUZ,,HUEMUL,28/10/2015,525,"Ladera Este del Lago del Desierto, 4,2 km al norte del extremo sur del lago","Ladera con bosque de lenga, pendiente moderada; exposici?n oeste",Bueno,"Turismo, sendero, hotel, muelle",2,,2015,2227,reservalagodesierto,10,primavera,15,655974.5881,4565002.281
111,SANTA CRUZ,,HUEMUL,2/04/2013,520,Margen Este del Lago del Desierto,Sector costero con bosque de lenga maduro y arbustal denso,Bueno,"Tursimo, embracaciones, hoster?a, sendero",3,,2013,2159,reservalagodesierto,4,oto¤o,13,656167.486,4565619.812
58,SANTA CRUZ,,HUEMUL,13/02/2010,1020,"Paso de?altura al Este del Lago del Desierto, cercan?as de la?Laguna Pat?.","Prado de altura, manchones de lenga achaparrada. Cerca del l?mite superior del prado de altura. Pendiente moderada.",,,1,Huellas,2010,2108,reservalagodesierto,2,verano,10,659948.6389,4565879.083
2311,SANTA CRUZ,,HUEMUL,23/10/2019,638,Sendero a Villa OïHiggins - RP Lago del Desierto.,Bosque,Bueno,Zona de uso publico,1,,2019,1424,Glaciares,10,primavera,19,658396.9878,4571040.924
135,SANTA CRUZ,,HUEMUL,29/12/2010,900,"Ladera Este del Lago Chico, en Chile, sector lim?trofe con Argentina, 8,5 km al Oeste de la cabecera del Lago del Desierto, Santa Cruz","Renovales de ?ire y lenga, ecotono. Ladera de pendiente pronunciada.",Bosque quemado,"Poblaci?n humana a 8 km. Turismo, aproximadamente 40 caminates por temporada. 1 barco cada 2 semanas recorre el brazo sur, lindante con la pen?nsula.",2,,2010,2012,monumento,12,primavera,10,649339.9203,4575507.778
82,SANTA CRUZ,,HUEMUL,25/03/2007,260,"Desembocadura del R?o Mart?nez de Rozas en el Lago San Mart?n, Prov. de Santa Cruz.","Orilla del lago. Sobre la orilla, la costa es rocosa y empinada pero baja, con vegetaci?n baja, ?rboles dispersos m?s altos. ?ires, calafate.",,"Ea. El C?ndor. Ganader?a, ingresan con perros para arreos.Vacunos y caballos de Chile.",2,,2007,1997,monumento,3,verano,7,669091.9319,4581294.643
619,PNLG,Parque Nacional Los Glaciares,HUEMUL,30/12/2010,290,"Ladera Oeste del Cerro Cristal, sobre la margen Este del Lago Roca, 500 metros al Sur de la Seccional Lago Roca.","Ladera de exposici¢n Noroeste con pendiente levea moderada. Pastizal con manchones de arbustos mayormente bajos y algunos m s altos que no superan los 2 m. Neneo, chacay, calafate, siete camisas, le¤adura, notro; Manchones de ¤ire y lenga.",Regular a malo por pastoreo,"Ganadero, caballos, vacuno; turismo. Movimento de ganado con perros.",1,,2010,233,Glaciares,12,primavera,10,656824.8394,4399544.141
763,PNLG,Parque Nacional Los Glaciares,HUEMUL,7/01/1997,550,"Ladera Oeste del Lago Viedma,ÿsector Mascarello",Ladera con matorral y roquedales. Bosque de lenga.,Muy bueno,Reserva Natural Estricta.Presencia de una tropilla de caballos baguales en la parte baja.,5,Huellas Bosteo,1997,287,Glaciares,1,verano,97,650749.953,4498522.23
765,PNLG,Parque Nacional Los Glaciares,HUEMUL,9/01/1997,650,"Ladera Oeste del Lago Viedma, 1 km al Norte del Seno Moyano",Ladera con matorral y roquedales; bosque de lenga,Muy bueno,Reserva Natural EstrictaPresencia de caballos baguales en zonas bajas,2,Huellas Bosteo,1997,289,Glaciares,1,verano,97,650587.0184,4498638.006
1033,PNLG,Parque Nacional Los Glaciares,HUEMUL,30/04/2013,478,Cord¢n Mascarello,"Bosque abierto de lenga, exposici¢n Este. Lenga, mait‚n, notro, chapel, siete camisas, espino negro, valeriana.",Bueno,Reserva Natural Estricta,1,,2013,420,Glaciares,4,oto¤o,13,650878.8468,4498741.15
66,PNLG,Parque Nacional Los Glaciares,HUEMUL,25/11/1999,500,"Ladera exposici¢n Este del Lago Viedma, extremo del Canal Moyano.","Sectores de matorral denso mechados con espacios abiertos de pastizal conÿnotros y le¤a dura, y lengas aisladas y bosque alto en la parte inferior. Pendiente moderada a fuerte. Exposici¢n Este-NE.",Muy bueno,Reserva Natural Estricta. Presencia de unos 15 caballos orejanos,1,,1999,3,Glaciares,11,primavera,99,650963.4041,4499183.805
