Id,Jurisdicci,area prot,Especie,Fecha,Laterror,Longerror,Latform,Longform,Latitud,Longitud,Altitud,Localidad,Ambiente,Estado,Uso,Cantidad,Rastros,y,id_General,origen_SIB,mes ,Periodo
2157,PNLG,Parque Nacional Los Glaciares,HUEMUL,3/03/2019,-492877,-7295118,-49.2877,-72.95118,-49.2877,-72.95118,730,"Senda al Fitz Roy km 6,5",Bosque,Bueno,Zona de uso publico,2,,2019,1270,Glaciares,3,verano
490,PNLG,Parque Nacional Los Glaciares,HUEMUL,3/01/2010,-492876,-72908,-49.2876,-72.908,-49.2876,-72.908,650,"Ladera sudeste del Cerro Polo, sobre el Valle del R¡o de Las Vueltas.","Bosque de lenga, notro, chaura, murtilla, chapel, ¤ire, clafate, M. magellanica; pedrero. Exposici¢n Este.",,Turismo. La c mara est  a 830 m de la Ruta 23 a Lago del Desierto.,1,,2010,202,Glaciares,1,verano
491,PNLG,Parque Nacional Los Glaciares,HUEMUL,4/01/2010,-492876,-72908,-49.2876,-72.908,-49.2876,-72.908,650,"Ladera sudeste del Cerro Polo, frente al valle del R¡o de Las Vueltas.","Bosque de lenga, y presencia de notro, chaura, murtilla, chapel, ¤ires, calafate, maitencillo. Pedrero. Exposici¢n Este.",,Tursimo. La c mara est  a 830 m de la Ruta 23 a Lago del Desierto.,1,Huellas,2010,203,Glaciares,1,verano
493,PNLG,Parque Nacional Los Glaciares,HUEMUL,28/01/2010,-492876,-72908,-49.2876,-72.908,-49.2876,-72.908,650,"Ladera sudeste del Cerro Polo, sobre el valle del R¡o de Las Vueltas","Bosque de lenga; presencia de notros, ¤ires, chaura, chapel murtilla, calafate, maintencillo. Exposici¢n Este.",,Turismo. La c mara trampa se encuentra a unos 830 m de la ruta 23 a Lago del Desierto.,1,,2010,205,Glaciares,1,verano
492,PNLG,Parque Nacional Los Glaciares,HUEMUL,14/06/2010,-492876,-72908,-49.2876,-72.908,-49.2876,-72.908,650,"Ladera sudeste del Cerro Polo, sobre el valle del R¡o de Las Vueltas","Bosque de langa. Presencia de notros, ¤ires, chaura, chapel, murtilla, calafate, maintencillo. Exposici¢n Este.",,Turismo. La c mara se encuentra a unos 830 m de la ruta 23 a Lago del Desierto.,1,,2010,204,Glaciares,6,oto¤o
528,PNLG,Parque Nacional Los Glaciares,HUEMUL,17/08/2010,-492876,-72908,-49.2876,-72.908,-49.2876,-72.908,650,"Ladera Sudeste del Cerro Polo, sobre el valle del R¡o de Las Vueltas","Bosque de lenga, con presencia de notros, ¤ire, chaura, chapel, murtilla, calafate, maintencillo. Exposici¢n Este.",,Turismo. La c mara trampa se encuentra a unos 830 metros de la Ruta 23 a Lago del Desierto.,1,,2010,214,Glaciares,8,invierno
719,PNLG,Parque Nacional Los Glaciares,HUEMUL,1/10/2011,-492865,-72909,-49.2865,-72.909,-49.2865,-72.909,670,Ladera Sudeste del Cerro Polo.,"Bosque de lenga, con notro, mait‚n, chaura, siete camisas. Exposici¢n Sudeste, pendiente moderada.",Bueno,Turismo escaso,1,,2011,252,Glaciares,10,primavera
2338,PNLG,Parque Nacional Los Glaciares,HUEMUL,26/11/2019,-492852,-7295358,-49.2852,-72.95358,-49.2852,-72.95358,728,Sendero al Fitz Roy km 7,Bosque,Bueno,Zona de uso publico,1,,2019,1451,Glaciares,11,primavera
1742,PNLG,Parque Nacional Los Glaciares,HUEMUL,7/01/2017,-492835,-729733,-49.2835,-72.9733,-49.2835,-72.9733,790,"R¡o Blanco, 520 m al NO de la bifurcaci¢n con el Arroyo del Salto","Fondo de valle comienzo de ladera, r¡o y costa de r¡o, bosque de lenga, suelo pedregoso",Bueno a muy bueno,"Turismo, senderos",1,,2017,943,Glaciares,1,verano
810,PNLG,Parque Nacional Los Glaciares,HUEMUL,28/03/2012,-492825,-72971,-49.2825,-72.971,-49.2825,-72.971,770,"Margen Oeste del R¡o Blanco, por sendero a Laguna Sucia","Bosque de lenga, ladera de pendiente leve y exposici¢n Sur.ÿ",Bueno,"Turismo, senderoÿ",0,Huellas,2012,325,Glaciares,3,verano
1205,PNLG,Parque Nacional Los Glaciares,HUEMUL,15/01/2014,-492815,-728875,-49.2815,-72.8875,-49.2815,-72.8875,410,"Margen Oeste del R¡o de Las Vueltas, 2 km al Norte de la confluencia con el Chorrillo del Salto","Fondo de valle, bosque de ¤ire, con arbustivas, siete camisas, romerillo, Senecio. Suelo arcilloso. Sector h£medo. Exposici¢n Este.",Bueno,"Turismo, camino vehicular; a 4,5 km al Norte de El Chalt‚n",1,,2014,491,Glaciares,1,verano
1707,PNLG,Parque Nacional Los Glaciares,HUEMUL,19/12/2016,-492815,-7296223,-49.2815,-72.96223,-49.2815,-72.96223,727,"Ladera Este del valle del R¡o Blanco a 1,3 km al NE de la bifurcaci¢n con el Arroyo del Salto","Fondo de valle, comienzo de ladera con bosque de lenga y ¤ire, y sectores de pastizal; suelo arenoso. Pendiente leve",Muy bueno,"Turismo, sendero, campamento",2,,2016,927,Glaciares,12,primavera
2133,PNLG,Parque Nacional Los Glaciares,HUEMUL,24/02/2019,-492811,-7295908,-49.2811,-72.95908,-49.2811,-72.95908,738,"Senda Pilar Poincenot, 5 min. Antes de llegar al campamento.",Bosque,Bueno,Zona de uso publico,1,,2019,1246,Glaciares,2,verano
2137,PNLG,Parque Nacional Los Glaciares,HUEMUL,26/02/2019,-492811,-7295908,-49.2811,-72.95908,-49.2811,-72.95908,738,Sendero Poincenot - Piedras Blancas.,Bosque,Bueno,Zona de uso publico,1,,2019,1250,Glaciares,2,verano
2139,PNLG,Parque Nacional Los Glaciares,HUEMUL,27/02/2019,-492811,-7295908,-49.2811,-72.95908,-49.2811,-72.95908,738,Sendero Fitz Roy (bifurcaci¢n Poncenot - El Pilar),Bosque,Bueno,Zona de uso publico,1,,2019,1252,Glaciares,2,verano
1481,PNLG,Parque Nacional Los Glaciares,HUEMUL,23/11/2015,-492811,-7295911,-49.2811,-72.95911,-49.2811,-72.95911,740,"Ladera Este del r¡o Blanco, 1,5 km al norte NE de la divisoria con el arroyo del salto",Ladera de pendiente leve con bosque de lenga. Suelo pedregoso arenoso.ÿ,Bueno a muy bueno,"Turismo, sendero, campamento",1,,2015,706,Glaciares,11,primavera
1501,PNLG,Parque Nacional Los Glaciares,HUEMUL,17/12/2015,-492811,-7295911,-49.2811,-72.95911,-49.2811,-72.95911,740,"Ladera Este del R¡o Blanco, 1,3 km al NE de la divisoria con el Arroyo del Salto","Ladera de bosque de lenga, mechado con espacios abiertos con pastizal; pendiente leve. Exposici¢n N-NO. Suelo arenoso",Bueno a muy bueno,"Turismo, senderos, campamentos",1,,2015,726,Glaciares,12,primavera
1802,PNLG,Parque Nacional Los Glaciares,HUEMUL,13/03/2017,-492805,-729811,-49.2805,-72.9811,-49.2805,-72.9811,1130,"Ladera Este de Laguna de Los 3, a 370 m de la laguna",Ladera con prado de altura y lengas achaparradas y renovales. Suelo pedregoso rocoso. Pendiente moderada a pronunciada. Exposici¢n Este,Bueno a muy bueno,"Tursimo, sendero",1,,2017,1003,Glaciares,3,verano
1867,PNLG,Parque Nacional Los Glaciares,HUEMUL,6/09/2017,-492805,-7290821,-49.2805,-72.90821,-49.2805,-72.90821,730,"Ladera Este del Cerro Polo, 1,6 km al norte del Chorrillo del Salto","Ladera con bosque de lenga seco, pendiente moderada, exposici¢n Este.",Bueno a regular,Turismo muy espor dico a esa altura de la ladera,1,,2017,1057,Glaciares,9,invierno
1064,PNLG,Parque Nacional Los Glaciares,HUEMUL,28/10/2013,-492804,-72962,-49.2804,-72.962,-49.2804,-72.962,720,"Valle Este del R¡o Blanco, a 170 metros de la costa","Fondo de valle, bosque de lenga bajo. Morena. Pendiente leve, exposici¢n N.",Bueno a muy bueno,"Turismo, sendero, campamentos",1,,2013,444,Glaciares,10,primavera
1956,PNLG,Parque Nacional Los Glaciares,HUEMUL,27/01/2018,-492791,-729646,-49.2791,-72.9646,-49.2791,-72.9646,720,"Margen Este del R¡o Blanco, 1,1 km aguas abajo de la bifurcaci¢n con Arroyo del Salto","Fondo de valle, barrnacas pedregosas y rocosas del r¡o rodeado de bosque de lenga. Pendiente leve",Bueno a muy bueno,"Turismo, senderos, campamentos",1,,2018,1135,Glaciares,1,verano
1200,PNLG,Parque Nacional Los Glaciares,HUEMUL,21/02/2014,-492791,-7297077,-49.2791,-72.97077,-49.2791,-72.97077,810,"Ladera Oeste del R¡o Blanco, 1 km al Norte de la confluencia con el Arroyo del Salto","Ladera con bosque de lenga maduro y abiero con pastizal ralo, bajo y con suelo desnudo. Pendiente leve",Bueno,"Turismo, sendero, campamento",1,,2014,486,Glaciares,2,verano
808,PNLG,Parque Nacional Los Glaciares,HUEMUL,23/03/2012,-492791,-729648,-49.2791,-72.9648,-49.2791,-72.9648,720,"Margen Este del R¡o Blanco, altura campamentos R¡o Blanco y Poincenot","Sector costero del r¡o, arbustal y pastizal con  rboles asilados. Fondo de valle. ÿ",Bueno,"Turismo, sendero, campamentos.",1,,2012,323,Glaciares,3,verano
1241,PNLG,Parque Nacional Los Glaciares,HUEMUL,2/06/2014,-492791,-7297077,-49.2791,-72.97077,-49.2791,-72.97077,810,"Ladera oeste del R¡o Blanco, 950 m al noreste de la divisoria con el Arroyo del Salto","Ladera de pendiente leve. Bosque de lenga, con arbustivas; exposici¢n Este",Muy bueno,"Turismo, sendero.",1,,2014,525,Glaciares,6,oto¤o
786,PNLG,Parque Nacional Los Glaciares,HUEMUL,5/01/2012,-492789,-729657,-49.2789,-72.9657,-49.2789,-72.9657,730,"Valle del R¡o Blanco, bifurcaci¢n del sendero a Laguna de los Tres y Glaciar Piedras Blancas.","Sector costero de r¡o, bosque de lenga",,"Turismo, senderos",1,,2012,304,Glaciares,1,verano
1181,PNLG,Parque Nacional Los Glaciares,HUEMUL,20/01/2014,-492784,-7296405,-49.2784,-72.96405,-49.2784,-72.96405,713,"R¡o Blanco, 1,8 km al Sur de la confluencia con el Arroyo Piedras Blancas","Fondo de valle, costa de r¡o, suelo pedregoso, rocoso, calafate, siete camisas, renovales de lenga. Ladera contigua con bosque de lenga alto",Bueno a muy bueno,"Turismo, sendero, campamentos, puente",1,,2014,473,Glaciares,1,verano
1875,PNLG,Parque Nacional Los Glaciares,HUEMUL,11/10/2017,-492764,-728918,-49.2764,-72.8918,-49.2764,-72.8918,500,"Ladera Este baja del Cerro Polo, 1 km al sur de Laguna Polo","Ladera con bosque de lenga y algunos ¤ires. Pendiente leve, exposici¢n Este",Bueno a muy bueno,"Turismo, sendero",2,,2017,1065,Glaciares,10,primavera
1474,PNLG,Parque Nacional Los Glaciares,HUEMUL,17/11/2015,-492683,-7289011,-49.2683,-72.89011,-49.2683,-72.89011,515,"Ladera oeste del valle del R¡o de las Vueltas, 250 m al Este de Laguna Polo","Principio de ladera con bosque de lenga abierto y pastizal con neneo, calafate. Roquedales. Pendiente moderada, exposici¢n E-NE",Bueno a muy bueno,"Turismo, camino vehicular cercano",2,,2015,699,Glaciares,11,primavera
2088,PNLG,Parque Nacional Los Glaciares,HUEMUL,3/02/2019,-492675,-7289333,-49.2675,-72.89333,-49.2675,-72.89333,601,Laguna Polo,Bosque abierto,Bueno,,1,,2019,1201,Glaciares,2,verano
734,PNLG,Parque Nacional Los Glaciares,HUEMUL,8/12/2011,-492665,-72948,-49.2665,-72.948,-49.2665,-72.948,720,Subida al Mirador Piedras Blancas,Bosque de lenga y claros. Exposici¢n O-NO. Pendiente moderada.,Muy bueno,"Tursimo, sendero",0,Bosteo,2011,261,Glaciares,12,primavera
799,PNLG,Parque Nacional Los Glaciares,HUEMUL,4/02/2012,-492661,-729517,-49.2661,-72.9517,-49.2661,-72.9517,655,"Ladera Este del R¡o Blanco, por sendero al Mirador Piedras Blancas, unos 200 metros al Sur del Mirador.","Bosque de lenga maduro, abierto. Senda",Bueno,"Turismo, sendero, mirador",1,,2012,314,Glaciares,2,verano
790,PNLG,Parque Nacional Los Glaciares,HUEMUL,24/01/2012,-492658,-729515,-49.2658,-72.9515,-49.2658,-72.9515,650,"ÿMargen Este del R¡o Blanco, altura Mirador Piedras Blancas.",Ladera baja de exposici¢n Oeste con bosque de lenga. Claro en el bosque de lenga con pastizal y troncos ca¡dos.,Muy bueno,"Turismo, sendero, mirador",1,,2012,308,Glaciares,1,verano
1670,PNLG,Parque Nacional Los Glaciares,HUEMUL,17/10/2016,-492656,-7289557,-49.2656,-72.89557,-49.2656,-72.89557,620,"Ladera oeste de Laguna Polo, a unos 50 m de la costa","Ladera con bosque de lenga y ¤ire. Suelo blando con pastizal. Pendiente leve, exposici¢n Este",Bueno a muy bueno,Turismo en alrededores de laguna Polo,1,,2016,890,Glaciares,10,primavera
1559,PNLG,Parque Nacional Los Glaciares,HUEMUL,2/02/2016,-492654,"-72,95",-49.2654,"-72.,95",-49.2654,-72.95,680,"Ladera Este del R¡o Blanco, frente a Glaciar y Laguna Piedras Blancas","Ladera con bosque de lenga y pastizal con arbustivas, calafate, bajas y dispersas. Pendiente leve a moderada",Muy bueno,"Turismo, sendero, mirador",1,,2016,783,Glaciares,2,verano
1625,PNLG,Parque Nacional Los Glaciares,HUEMUL,7/04/2016,-492653,-7294957,-49.2653,-72.94957,-49.2653,-72.94957,685,"Ladera Este del R¡o Blanco, frente a Laguna Piedras Blancas","Ladera con bosque de lenga y pastizal. Pendiente leve, exposici¢n oeste",Muy bueno,"Turismo, sendero, mirador",1,,2016,849,Glaciares,4,oto¤o
2487,PNLG,Parque Nacional Los Glaciares,HUEMUL,14/02/2020,-492651,-7294968,-49.2651,-72.94968,-49.2651,-72.94968,682,Mirador Piedras Blancas,Bosque,Bueno,Zona de uso publico,1,,2020,1600,Glaciares,2,verano
470,PNLG,Parque Nacional Los Glaciares,HUEMUL,15/11/2009,-492645,-72943,-49.2645,-72.943,-49.2645,-72.943,800,"Ladera Oeste del Cerro Polo, lagunitaÿen cercan¡as del mirador del Glaciar Pidras Blancas.",Bosque de lenga,,Turismo,1,,2009,195,Glaciares,11,primavera
1538,PNLG,Parque Nacional Los Glaciares,HUEMUL,16/01/2016,-492642,-7294903,-49.2642,-72.94903,-49.2642,-72.94903,675,"Ladera Este del R¡o Blanco, frente a Laguna y Glaciar Piedras Blancas",Ladera con bosque de lenga,Muy bueno,"Turismo, sendero, mirador",1,,2016,762,Glaciares,1,verano
152,PNLG,Parque Nacional Los Glaciares,HUEMUL,1/12/1996,-492637,-7295444,-49.2637,-72.95444,-49.2637,-72.95444,0,Desembocadura Arroyo Piedras Blancas en R¡o  Blanco,,,,0,Huellas,1996,40,Glaciares,12,primavera
1821,PNLG,Parque Nacional Los Glaciares,HUEMUL,24/03/2017,-492634,-7288773,-49.2634,-72.88773,-49.2634,-72.88773,425,"Ladera oeste del valle del R¡o de las Vueltas, 2 km al sur de la confluencia con el R¡o del Bosque","Ladera con pastizal, coir¢n, neneo, mata guanaco, y manchones de bosque de lenga. Pendiente leve, exposici¢n Este.",Bueno,"Turismo, camino vehicular. Ocasional presencia de caballos",2,,2017,1022,Glaciares,3,verano
1466,PNLG,Parque Nacional Los Glaciares,HUEMUL,2/11/2015,-492618,-728897,-49.2618,-72.8897,-49.2618,-72.8897,440,"Ladera oeste del valle del R¡o de las Vueltas, 350 m al sur de Laguna Seca","Fondo de valle, bosque de ¤ire",Bueno a muy bueno,"Turismo, sendero",0,Huellas,2015,691,Glaciares,11,primavera
1628,PNLG,Parque Nacional Los Glaciares,HUEMUL,12/04/2016,-492616,-72888,-49.2616,-72.888,-49.2616,-72.888,430,"Margen oeste del valle del R¡o de las Vueltas, 1,8 km al sur de la confluencia con el R¡o del Bosque","Ladera con pastizal de coir¢n y neneo y bosque de lenga abierto, notros; pendiente leve a moderada",Bueno a muy bueno,"Turismo, camino vehicular de ripio",1,,2016,852,Glaciares,4,oto¤o
169,PNLG,Parque Nacional Los Glaciares,HUEMUL,26/11/2004,-492607,-7294736,-49.2607,-72.94736,-49.2607,-72.94736,0,"Valle del R¡o Blanco, entre Cerro El‚ctrico y Cerro Polo",Bosque de lenga (comienzo del bosque) y notro,,,1,,2004,52,Glaciares,11,primavera
2372,PNLG,Parque Nacional Los Glaciares,HUEMUL,10/02/2020,-492606,-728878,-49.2606,-72.8878,-49.2606,-72.8878,452,"El Calamar,  rea de escalada.","Laguna, bosque de ¥ire con pastizal.",Bueno,Turistico,1,,2020,1485,Glaciares,2,verano
844,PNLG,Parque Nacional Los Glaciares,HUEMUL,24/09/2012,-492605,-729517,-49.2605,-72.9517,-49.2605,-72.9517,600,"Lecho del R¡o Blanco, 440 m al Norte de laguna Piedras Blancas.ÿ","Fondo de valle, orilla de r¡o arcillo arenosa; exposici¢n NE. A ambos lados del r¡o, bosque de lenga.",Muy bueno,"Turismo, sendero",0,Huellas,2012,336,Glaciares,9,invierno
1703,PNLG,Parque Nacional Los Glaciares,HUEMUL,13/04/2016,-492602,-7289812,-49.2602,-72.89812,-49.2602,-72.89812,600,"Ladera Este del Cerro Polo, 600 m al norte de Laguna Polo",Ladera con pastizal y bosque abierto de lenga. Roquedales. Pendiente leve a moderada. Exposici¢n Este,Bueno a muy bueno,"Turismo escaso, principalmente hasta Laguna Polo. Ruta vehicular a 800 metros",1,,2016,923,Glaciares,4,oto¤o
617,PNLG,Parque Nacional Los Glaciares,HUEMUL,13/12/2010,-492601,-72946,-49.2601,-72.946,-49.2601,-72.946,650,"Ladera Este del R¡o Blanco, entre Poincenot y l¡mite Norte","Bosque de lenga, exposici¢n Oeste.",,"Turismo, sendero.",1,,2010,231,Glaciares,12,primavera
1492,PNLG,Parque Nacional Los Glaciares,HUEMUL,4/12/2015,-492599,-7288857,-49.2599,-72.88857,-49.2599,-72.88857,430,"Ladera oeste del valle del R¡o de las Vueltas, 1,5 km al sur de la confluencia con el R¡o del Bosque","Fondo de valle y comienzo de ladera con bosquetes de lenga, ¤ire, pastizal, laguna. Pendiente leve a moderada. Roquedales",Bueno a muy bueno,"Turismo, camino vehicular",3,,2015,717,Glaciares,12,primavera
2267,PNLG,Parque Nacional Los Glaciares,HUEMUL,2/07/2019,-492589,-728924,-49.2589,-72.8924,-49.2589,-72.8924,544,Cerro Polo,Bosque,Bueno,Zona de uso publico,2,,2019,1380,Glaciares,7,invierno
681,PNLG,Parque Nacional Los Glaciares,HUEMUL,18/01/2011,-492587,-729482,-49.2587,-72.9482,-49.2587,-72.9482,580,"Margen Este del R¡o Blanco, por sendero, a unos 700 metros al Norte del Mirador Piedras Blancas.",Bosque de lenga en ladera de pendiente leve; exposici¢n Oeste.,,"Turismo, sendero.",2,,2011,239,Glaciares,1,verano
2037,PNLG,Parque Nacional Los Glaciares,HUEMUL,8/01/2019,-492583,-7289018,-49.2583,-72.89018,-49.2583,-72.89018,437,Cerro Polo,Bosque,Bueno,,2,,2019,1150,Glaciares,1,verano
839,PNLG,Parque Nacional Los Glaciares,HUEMUL,24/06/2012,-492575,-729454,-49.2575,-72.9454,-49.2575,-72.9454,700,"Ladera Este del R¡o Blanco, unos 700 m al Norte de la Laguna y Glaciar Piedras Blancas.ÿ",Ladera con bosque de lenga maduro y abierto. Sotobosque de pastizal con escasas arbustivas.ÿ,Muy bueno,"Turismo, sendero, mirador",1,,2012,331,Glaciares,6,oto¤o
1058,PNLG,Parque Nacional Los Glaciares,HUEMUL,13/10/2013,-492562,-729465,-49.2562,-72.9465,-49.2562,-72.9465,560,"Ladera Este del R¡o Blanco, 900 m al Norte de la Laguna Piedras Blancas","ÿBosque de lenga, pendiente moderada, exposici¢n Noroeste, suelo arenoso.",Bueno a muy bueno,"Turismo, sendero, miradorÿ",1,,2013,438,Glaciares,10,primavera
2109,PNLG,Parque Nacional Los Glaciares,HUEMUL,12/02/2019,-492559,-7295058,-49.2559,-72.95058,-49.2559,-72.95058,565,Senda Fraile - Poincenot,Rocoso,Bueno,Zona de uso publico,1,,2019,1222,Glaciares,2,verano
1744,PNLG,Parque Nacional Los Glaciares,HUEMUL,15/01/2017,-492544,-7288765,-49.2544,-72.88765,-49.2544,-72.88765,430,"Margen oeste del R¡o de las Vueltas, 1 km al sur de la confluencia con el R¡o del Bosque","Fondo de valle con pastizal de gram¡neas, costa de r¡o",Bueno,"Turismo, camino vehicular. Presencia ocasional de caballos",2,,2017,945,Glaciares,1,verano
2277,PNLG,Parque Nacional Los Glaciares,HUEMUL,7/09/2019,-492539,-7289028,-49.2539,-72.89028,-49.2539,-72.89028,542,L¡mite Norte PN,Bosque,Bueno,,1,,2019,1390,Glaciares,9,invierno
1359,PNLG,Parque Nacional Los Glaciares,HUEMUL,14/02/2015,-492537,-728897,-49.2537,-72.8897,-49.2537,-72.8897,512,"Ladera NE del Cerro Polo, 1 km al S de la confluencia del R¡o de Las Vueltas y R¡o del Bosque","Ladera con pastizal, coir¢n, neneo, Valeriana, con bosquetes de lenga y ejemplares dispersos. Pendiente pronunciada, exposici¢n Este. Suelo arenosoÿ",Bueno a muy bueno,"Turismo, camino vehicularÿ",1,,2015,602,Glaciares,2,verano
2195,PNLG,Parque Nacional Los Glaciares,HUEMUL,19/03/2019,-492532,-7288788,-49.2532,-72.88788,-49.2532,-72.88788,433,Ruta 41 en el l¡mite del PN,ruta - Bosque,Bueno,,1,,2019,1308,Glaciares,3,verano
1597,PNLG,Parque Nacional Los Glaciares,HUEMUL,16/03/2016,-492516,-7288775,-49.2516,-72.88775,-49.2516,-72.88775,450,"Ladera oeste del valle del R¡o de las Vueltas, 760 m. al sur de la confluencia con el R¡o del Bosque","Fondo de valle, principio de ladera con pastizal dominado por coir¢n y matorral de ¤ire, calafate,",Bueno a muy bueno,"Turismo, camino vehicular",2,,2016,821,Glaciares,3,verano
2443,PNLG,Parque Nacional Los Glaciares,HUEMUL,6/01/2020,-492515,-7288938,-49.2515,-72.88938,-49.2515,-72.88938,534,Cø Polo pasando la platea,Bosque y estepa,Bueno,Zona de uso publico,2,,2020,1556,Glaciares,1,verano
836,PNLG,Parque Nacional Los Glaciares,HUEMUL,18/05/2012,-492511,-729452,-49.2511,-72.9452,-49.2511,-72.9452,530,"Ladera Este del R¡o Blanco, unos 350 m al Sur del l¡mite Norte del PN","Ladera de pendiente moderada con bosque de lenga, cacho de cabra; exposici¢n Oeste",Muy bueno,"Turismo, sendero",0,Huellas,2012,328,Glaciares,5,oto¤o
1402,PNLG,Parque Nacional Los Glaciares,HUEMUL,2/04/2015,-492506,-7288696,-49.2506,-72.88696,-49.2506,-72.88696,435,"Margen oeste del R¡o Fitz Roy, 600 m al sur de la confluencia con el R¡o del Bosque","Fondo de valle, con pastizal de coir¢n y neneo, ¤ires y lengas aisladas",Regular,"Turismo, camino vehicular. Uso ganadero, alambrados.",2,,2015,644,Glaciares,4,oto¤o
1596,PNLG,Parque Nacional Los Glaciares,HUEMUL,12/03/2016,-492505,-728874,-49.2505,-72.8874,-49.2505,-72.8874,440,"Ladera oeste del valle del R¡o de las Vueltas, 650 m al sur de la confluencia con el R¡o del Bosque","Fondo de valle, comienzo de ladera con pastizal dominado por coir¢n y neneo, y manchones de bosque de lenga o  rboles aislados, y ¤ire con algunas arbustivas, siete camisas.",Bueno a muy bueno,"Turismo, camino vehicular",1,,2016,820,Glaciares,3,verano
